age,education,balance,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,poutcome_other,poutcome_success,poutcome_unknown,default_yes,housing_yes,loan_yes
37.0,2,4030.0,178.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
49.0,1,365.0,59.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41.0,1,204.0,111.0,7.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
32.0,2,406.0,227.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
33.0,2,-204.0,297.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
33.0,2,359.0,210.0,1.0,242.0,1.0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
36.0,1,123.0,9.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35.0,3,0.0,112.0,1.0,62.0,6.0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True
40.0,3,3571.0,222.0,3.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
44.0,2,33.0,195.0,3.0,351.0,10.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
45.0,2,0.0,768.0,2.0,91.0,5.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
30.0,2,3096.0,123.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
48.0,2,20.0,145.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
33.0,2,3576.0,124.0,1.0,308.0,2.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
57.0,0,206.0,216.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
57.0,1,7082.0,69.0,3.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
51.0,3,1634.0,168.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
34.0,2,1.0,483.0,7.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
50.0,3,4012.0,690.0,3.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
44.0,3,3762.0,125.0,12.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
27.0,2,-247.0,344.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
50.0,2,606.0,673.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,0.0,60.0,1.0,250.0,1.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
42.0,2,-189.0,247.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32.0,2,0.0,123.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
42.0,3,484.0,144.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
43.0,2,0.0,9.0,2.0,172.0,5.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
31.0,3,395.0,155.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32.0,3,2349.0,134.0,5.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
55.0,1,410.0,221.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
58.0,1,3401.0,84.0,3.0,265.0,2.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
46.0,1,222.0,71.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
55.0,2,989.0,246.0,4.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
34.0,3,415.0,361.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
42.0,3,7190.0,375.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
29.0,2,482.0,1097.0,3.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
54.0,2,209.0,97.0,1.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
32.0,2,0.0,181.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
39.0,3,5803.0,83.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
53.0,3,624.0,180.0,4.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
58.0,3,883.0,543.0,1.0,78.0,2.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
40.0,2,1516.0,373.0,1.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True
29.0,2,872.0,230.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
33.0,3,-988.0,83.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True
38.0,2,902.0,58.0,13.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
56.0,2,1007.0,88.0,6.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40.0,2,0.0,297.0,1.0,28.0,3.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
24.0,2,174.0,487.0,1.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
46.0,2,10446.680978170363,29.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35.0,2,524.0,484.0,4.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
35.0,3,0.0,262.0,4.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
34.0,2,4.0,644.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
35.0,3,10446.680978170363,699.0,2.0,79.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38.0,3,0.0,247.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
50.0,1,5776.0,49.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
51.0,1,37.0,341.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
59.0,3,593.0,64.0,2.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
32.0,2,1148.0,121.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
37.0,2,3561.0,98.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42.0,2,63.0,88.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40.0,2,260.0,197.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
28.0,3,2269.0,331.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
47.0,2,1060.0,83.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
27.0,2,-220.0,138.0,2.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
41.0,3,49.0,312.0,5.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,3,69.0,120.0,3.0,1.0,6.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
50.0,1,4108.0,526.0,2.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
47.0,2,480.0,211.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
53.0,2,4994.0,62.0,6.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
53.0,2,0.0,135.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True
47.0,3,3681.0,101.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
49.0,0,-701.0,988.0,2.0,999.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
29.0,3,451.0,451.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32.0,2,759.0,317.0,5.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
70.0,1,4531.0,445.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
65.0,1,1840.0,383.0,2.0,188.0,5.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56.0,2,345.0,605.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35.0,2,1287.0,330.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
56.0,0,353.0,171.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
56.0,2,205.0,442.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
49.0,2,687.0,772.0,1.0,999.0,0.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38.0,1,1147.0,249.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True
35.0,3,4286.0,357.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38.0,3,605.0,147.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
49.0,2,8545.0,199.0,7.0,167.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
55.0,0,559.0,271.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43.0,1,2.0,783.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
43.0,3,2.0,472.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
25.0,3,760.0,223.0,3.0,89.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30.0,1,1317.0,395.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
46.0,2,182.0,56.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
50.0,1,276.0,641.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
35.0,2,2971.0,429.0,4.0,164.0,2.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.0,2,1064.0,113.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
45.0,0,1783.0,11.0,11.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
37.0,2,-67.0,157.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
60.0,3,179.0,79.0,4.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
38.0,3,1199.0,178.0,1.0,1.0,1.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
47.0,1,214.0,168.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
33.0,2,6699.0,425.0,1.0,462.0,1.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
51.0,2,1760.0,162.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
35.0,3,145.0,799.0,2.0,999.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
35.0,2,978.0,1370.0,3.0,209.0,3.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
48.0,2,1150.0,357.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37.0,2,121.0,22.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
29.0,3,828.0,215.0,3.0,321.0,3.0,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
34.0,2,244.0,56.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32.0,1,228.0,1017.0,6.0,999.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
